データ日時,発電量(kwh),消費量(kwh),売電量(kwh),買電量(kwh)
2023/12/27 21:00,0,1.31,0,1.35
2023/12/27 22:00,0,1.46,0,1.49
2023/12/27 23:00,0,0.92,0,5.13
2023/12/28 00:00,0,0.85,0,3.28
2023/12/28 01:00,0,0.88,0,0.91
2023/12/28 02:00,0,0.85,0,0.88
2023/12/28 03:00,0,0.94,0,0.97
2023/12/28 04:00,0,1.08,0,1.11
2023/12/28 05:00,0,1.08,0,1.11
2023/12/28 06:00,0,0.96,0,0.99
2023/12/28 07:00,0.08,0.9,0,0.82
2023/12/28 08:00,1.55,0.27,1.3,0.02
2023/12/28 09:00,2.41,0.4,2.02,0
2023/12/28 10:00,2.67,0.4,2.27,0
2023/12/28 11:00,1.9,0.41,1.49,0
2023/12/28 12:00,3.15,0.39,2.76,0
2023/12/28 13:00,5.48,0.4,5.09,0
2023/12/28 14:00,2.8,0.39,2.41,0
2023/12/28 15:00,0.54,2.11,0.04,0
2023/12/28 16:00,0.01,2.33,0.01,0
2023/12/28 17:00,0,3.09,0,2.55
2023/12/28 18:00,0,1.94,0,1.97
2023/12/28 19:00,0,1.45,0,1.48
2023/12/28 20:00,0,0.8,0,0.83
2023/12/28 21:00,0,1.11,0,1.14
2023/12/28 22:00,0,1.12,0,1.15
2023/12/28 23:00,0,1.12,0,5.55
2023/12/29 00:00,0,0.9,0,2.28
2023/12/29 01:00,0,0.94,0,0.97
2023/12/29 02:00,0,0.81,0,0.84
2023/12/29 03:00,0,0.69,0,0.72
2023/12/29 04:00,0,0.96,0,0.99
2023/12/29 05:00,0,0.86,0,0.89
2023/12/29 06:00,0,0.84,0,0.86
2023/12/29 07:00,0.05,0.84,0,0.79
2023/12/29 08:00,0.71,0.94,0.29,0.51
2023/12/29 09:00,3.31,0.69,2.62,0
2023/12/29 10:00,3.35,0.77,2.58,0
2023/12/29 11:00,5.47,0.7,4.77,0
2023/12/29 12:00,5.28,0.63,4.64,0
2023/12/29 13:00,4.5,0.62,3.89,0
2023/12/29 14:00,1.47,0.61,0.94,0
2023/12/29 15:00,0.31,2.34,0.01,0
2023/12/29 16:00,0.02,2.88,0.01,0.01
2023/12/29 17:00,0,2.78,0,2.53
2023/12/29 18:00,0,1.95,0,1.98
2023/12/29 19:00,0,0.66,0,0.69
2023/12/29 20:00,0,1.27,0,1.3
