データ日時,発電量(kwh),消費量(kwh),売電量(kwh),買電量(kwh)
2025/02/10 23:00,0,1.06,0,1.1
2025/02/11 00:00,0,1.26,0,1.29
2025/02/11 01:00,0,2.13,0,2.17
2025/02/11 02:00,0,1.09,0,1.13
2025/02/11 03:00,0,1.02,0,1.06
2025/02/11 04:00,0,0.98,0,1.02
2025/02/11 05:00,0,2.18,0,2.22
2025/02/11 06:00,0,1.24,0,1.28
2025/02/11 07:00,0,1.1,0,1.13
2025/02/11 08:00,0,1.32,0,1.34
2025/02/11 09:00,0,1.32,0,1.33
2025/02/11 10:00,0,1.54,0,1.54
2025/02/11 11:00,0.02,1.48,0,1.47
2025/02/11 12:00,0.02,0.97,0,0.96
2025/02/11 13:00,0.01,0.81,0,0.82
2025/02/11 14:00,0,0.96,0,0.97
2025/02/11 15:00,0,2.93,0,2.95
2025/02/11 16:00,0,2.76,0,2.8
2025/02/11 17:00,0,3.33,0,3.37
2025/02/11 18:00,0,4.25,0,4.29
2025/02/11 19:00,0,3.09,0,3.13
2025/02/11 20:00,0,1.53,0,1.57
2025/02/11 21:00,0,1.43,0,1.47
2025/02/11 22:00,0,1.13,0,1.17
2025/02/11 23:00,0,1.11,0,1.15
2025/02/12 00:00,0,0.92,0,0.96
2025/02/12 01:00,0,0.99,0,1.03
2025/02/12 02:00,0,0.93,0,0.97
2025/02/12 03:00,0,1.05,0,1.09
2025/02/12 04:00,0,1.07,0,1.11
2025/02/12 05:00,0,1.32,0,1.36
2025/02/12 06:00,0,1.05,0,1.09
2025/02/12 07:00,0,1.1,0,1.13
2025/02/12 08:00,0,0.93,0,0.95
2025/02/12 09:00,0.01,0.84,0,0.84
2025/02/12 10:00,0.01,0.67,0,0.67
2025/02/12 11:00,0,0.82,0,0.84
2025/02/12 12:00,0,0.77,0,0.79
2025/02/12 13:00,0,0.78,0,0.79
2025/02/12 14:00,0,0.85,0,0.88
2025/02/12 15:00,0,0.79,0,0.8
2025/02/12 16:00,0,2.87,0,2.9
2025/02/12 17:00,0,2.21,0,2.25
2025/02/12 18:00,0,1.86,0,1.9
2025/02/12 19:00,0,1.21,0,1.25
2025/02/12 20:00,0,1.11,0,1.14
2025/02/12 21:00,0,1.3,0,1.34
2025/02/12 22:00,0,1.04,0,1.08
2025/02/12 23:00,0,0.92,0,0.96
2025/02/13 00:00,0,0.98,0,1.02
2025/02/13 01:00,0,0.68,0,0.72
2025/02/13 02:00,0,0.99,0,1.03
2025/02/13 03:00,0,0.95,0,0.99
2025/02/13 04:00,0,1.26,0,1.29
2025/02/13 05:00,0,2.24,0,2.28
2025/02/13 06:00,0,2.15,0,2.19
2025/02/13 07:00,0,1.05,0,1.09
2025/02/13 08:00,0,0.88,0,0.92
2025/02/13 09:00,0,0.92,0,0.95
2025/02/13 10:00,0,0.74,0,0.75
2025/02/13 11:00,0,0.75,0,0.76
2025/02/13 12:00,0.01,0.92,0,0.91
2025/02/13 13:00,0.01,1.86,0,1.86
2025/02/13 14:00,0,0.95,0,0.97
2025/02/13 15:00,0,3.14,0,3.16
2025/02/13 16:00,0,2.96,0,2.99
2025/02/13 17:00,0,2.26,0,2.3
2025/02/13 18:00,0,1.83,0,1.87
2025/02/13 19:00,0,1.46,0,1.49
2025/02/13 20:00,0,1.46,0,1.5
2025/02/13 21:00,0,1.47,0,1.51
2025/02/13 22:00,0,1.12,0,1.16
2025/02/13 23:00,0,1.07,0,1.11
2025/02/14 00:00,0,2.16,0,2.2
2025/02/14 01:00,0,1.1,0,1.14
2025/02/14 02:00,0,1.05,0,1.09
2025/02/14 03:00,0,1.13,0,1.17
2025/02/14 04:00,0,1.28,0,1.32
2025/02/14 05:00,0,0.94,0,0.98
2025/02/14 06:00,0,2.5,0,2.54
2025/02/14 07:00,0,1.2,0,1.23
2025/02/14 08:00,0,0.72,0,0.75
2025/02/14 09:00,0,0.86,0,0.87
2025/02/14 10:00,0.01,0.8,0,0.8
2025/02/14 11:00,0.03,1.18,0,1.16
2025/02/14 12:00,0.03,1.26,0,1.24
2025/02/14 13:00,0.04,0.68,0,0.65
2025/02/14 14:00,0.02,0.83,0,0.83
2025/02/14 15:00,0,2.79,0,2.81
2025/02/14 16:00,0,2.53,0,2.56
2025/02/14 17:00,0,1.84,0,1.88
2025/02/14 18:00,0,1.21,0,1.25
2025/02/14 19:00,0,0.97,0,1.01
2025/02/14 20:00,0,1.14,0,1.18
2025/02/14 21:00,0,0.87,0,0.91
2025/02/14 22:00,0,0.92,0,0.96
2025/02/14 23:00,0,0.71,0,0.75
2025/02/15 00:00,0,0.88,0,0.92
2025/02/15 01:00,0,0.84,0,0.88
2025/02/15 02:00,0,0.96,0,1
2025/02/15 03:00,0,0.84,0,0.88
2025/02/15 04:00,0,1.85,0,1.89
2025/02/15 05:00,0,0.97,0,1.01
2025/02/15 06:00,0,0.81,0,0.85
2025/02/15 07:00,0,1.09,0,1.11
2025/02/15 08:00,0.03,0.94,0,0.92
2025/02/15 09:00,0.06,2.83,0,2.78
2025/02/15 10:00,0.1,0.67,0,0.59
2025/02/15 11:00,0.15,0.93,0,0.8
2025/02/15 12:00,0.18,0.64,0,0.47
2025/02/15 13:00,0.17,0.62,0,0.45
2025/02/15 14:00,0.16,0.62,0,0.47
2025/02/15 15:00,0.09,1.59,0,1.52
2025/02/15 16:00,0.01,2.32,0,2.33
2025/02/15 17:00,0,2.44,0,2.48
2025/02/15 18:00,0,0.9,0,0.94
2025/02/15 19:00,0,0.82,0,0.86
2025/02/15 20:00,0,0.78,0,0.82
2025/02/15 21:00,0,1.01,0,1.04
2025/02/15 22:00,0,0.85,0,0.89
2025/02/15 23:00,0,0.89,0,0.93
2025/02/16 00:00,0,0.95,0,0.99
2025/02/16 01:00,0,1,0,1.04
2025/02/16 02:00,0,1.05,0,1.09
2025/02/16 03:00,0,1.03,0,1.07
2025/02/16 04:00,0,0.99,0,1.03
2025/02/16 05:00,0,1.18,0,1.22
2025/02/16 06:00,0,1.23,0,1.26
2025/02/16 07:00,0.03,1.1,0,1.08
2025/02/16 08:00,0.08,0.7,0,0.63
2025/02/16 09:00,0.08,0.65,0,0.58
2025/02/16 10:00,0.16,0.58,0,0.44
2025/02/16 11:00,0.19,1.02,0,0.85
2025/02/16 12:00,0.23,0.84,0,0.63
2025/02/16 13:00,0.25,0.62,0,0.4
2025/02/16 14:00,0.48,1.92,0,1.46
2025/02/16 15:00,0.46,2.21,0,1.74
2025/02/16 16:00,0.1,2.84,0,2.74
2025/02/16 17:00,0,3.14,0,3.17
2025/02/16 18:00,0,3.46,0,3.49
2025/02/16 19:00,0,2.51,0,2.55
2025/02/16 20:00,0,0.8,0,0.84
2025/02/16 21:00,0,0.84,0,0.88
2025/02/16 22:00,0,0.86,0,0.9
2025/02/16 23:00,0,0.85,0,0.88
2025/02/17 00:00,0,0.95,0,0.99
2025/02/17 01:00,0,0.82,0,0.86
2025/02/17 02:00,0,0.76,0,0.8
2025/02/17 03:00,0,0.73,0,0.77
2025/02/17 04:00,0,0.89,0,0.93
2025/02/17 05:00,0,0.69,0,0.73
2025/02/17 06:00,0,0.83,0,0.86
2025/02/17 07:00,0.11,0.99,0,0.89
2025/02/17 08:00,0.59,0.65,0,0.14
2025/02/17 09:00,1.04,0.68,0,0.33
2025/02/17 10:00,1.53,0.64,0.01,0.01
2025/02/17 11:00,1.85,0.59,0.01,0.01
2025/02/17 12:00,0.83,0.79,0.01,0.01
2025/02/17 13:00,0.19,0.69,0.01,0
2025/02/17 14:00,0.38,0.64,0.01,0
2025/02/17 15:00,0.21,2.44,0,1.33
2025/02/17 16:00,0.06,2.12,0,2.07
2025/02/17 17:00,0,1.24,0,1.27
2025/02/17 18:00,0,1.79,0,1.83
2025/02/17 19:00,0,1.26,0,1.3
2025/02/17 20:00,0,1.64,0,1.68
2025/02/17 21:00,0,2.11,0,2.15
2025/02/17 22:00,0,1.17,0,1.21
2025/02/17 23:00,0,0.91,0,0.95
2025/02/18 00:00,0,1.18,0,1.22
2025/02/18 01:00,0,1.08,0,1.12
2025/02/18 02:00,0,1.12,0,1.16
2025/02/18 03:00,0,2.01,0,2.05
2025/02/18 04:00,0,1.06,0,1.1
2025/02/18 05:00,0,1.27,0,1.31
2025/02/18 06:00,0.03,1.19,0,1.19
2025/02/18 07:00,0.65,1.12,0,0.49
2025/02/18 08:00,1.47,1.91,0.1,0.86
2025/02/18 09:00,2.07,0.99,0.52,0.01
2025/02/18 10:00,2.71,0.79,0.78,0
2025/02/18 11:00,4.11,0.96,0.87,0.01
2025/02/18 12:00,5.13,1.32,2.34,0.01
2025/02/18 13:00,5.54,1.94,3.49,0
2025/02/18 14:00,4.53,0.91,3.62,0
2025/02/18 15:00,2.24,3.13,0.32,0
2025/02/18 16:00,0.25,2.74,0.01,0.01
2025/02/18 17:00,0,1.81,0,0.29
2025/02/18 18:00,0,1.72,0,1.74
2025/02/18 19:00,0,1.63,0,1.66
2025/02/18 20:00,0,1.37,0,1.4
2025/02/18 21:00,0,2.96,0,2.98
2025/02/18 22:00,0,1.12,0,1.15
2025/02/18 23:00,0,1.15,0,1.18
2025/02/19 00:00,0,1.15,0,1.17
2025/02/19 01:00,0,1.18,0,1.21
2025/02/19 02:00,0,1.98,0,2.01
2025/02/19 03:00,0,1.29,0,1.32
2025/02/19 04:00,0,1.45,0,1.47
2025/02/19 05:00,0,1.16,0,1.19
2025/02/19 06:00,0.01,1.39,0,1.39
2025/02/19 07:00,0.17,2.78,0,2.62
2025/02/19 08:00,0.43,1.47,0,1.05
2025/02/19 09:00,1.51,1.03,0.24,0.19
2025/02/19 10:00,6.63,1.12,4.21,0
2025/02/19 11:00,7.41,1.21,4.29,0
2025/02/19 12:00,7.37,1.75,3.03,0
