データ日時,発電量(kwh),消費量(kwh),売電量(kwh),買電量(kwh)
2025/08/23 17:00,0.55,1.5,0.02,0.03
2025/08/23 18:00,0.01,1.19,0.01,0.02
2025/08/23 19:00,0,0.91,0,0.01
2025/08/23 20:00,0,0.94,0,0
2025/08/23 21:00,0,1.07,0.01,0.01
2025/08/23 22:00,0,0.74,0,0.29
2025/08/23 23:00,0,0.53,0,0.56
2025/08/24 00:00,0,0.27,0,0.3
2025/08/24 01:00,0,0.32,0,0.35
2025/08/24 02:00,0,0.28,0,0.31
2025/08/24 03:00,0,0.28,0,0.31
2025/08/24 04:00,0,0.29,0,0.31
2025/08/24 05:00,0.03,0.27,0,0.25
2025/08/24 06:00,0.3,0.35,0,0.1
2025/08/24 07:00,0.49,0.6,0,0.28
2025/08/24 08:00,1.82,0.58,0.03,0.01
2025/08/24 09:00,6.09,0.54,2.55,0
2025/08/24 10:00,7.81,0.5,4.95,0
2025/08/24 11:00,4.97,0.47,4.5,0
2025/08/24 12:00,5.76,0.47,5.29,0
2025/08/24 13:00,3.73,0.56,3.17,0
2025/08/24 14:00,2.98,0.46,2.52,0
2025/08/24 15:00,3.43,0.57,2.85,0
2025/08/24 16:00,1.31,1.15,0.75,0.01
2025/08/24 17:00,0.24,1.75,0.02,0.04
2025/08/24 18:00,0,0.64,0,0
2025/08/24 19:00,0,0.87,0,0.01
2025/08/24 20:00,0,0.94,0,0.01
2025/08/24 21:00,0,0.99,0,0.01
2025/08/24 22:00,0,0.69,0,0.63
2025/08/24 23:00,0,0.43,0,0.46
2025/08/25 00:00,0,0.34,0,0.38
2025/08/25 01:00,0,0.31,0,0.35
2025/08/25 02:00,0,0.32,0,0.36
2025/08/25 03:00,0,0.34,0,0.38
2025/08/25 04:00,0,0.46,0,0.5
2025/08/25 05:00,0.02,0.51,0,0.51
2025/08/25 06:00,0.17,0.51,0,0.35
2025/08/25 07:00,0.59,0.56,0,0.08
2025/08/25 08:00,0.8,0.46,0,0
2025/08/25 09:00,1.23,0.6,0,0
2025/08/25 10:00,3.09,0.57,0.23,0
2025/08/25 11:00,4.23,0.61,0.87,0
2025/08/25 12:00,3.26,0.71,1.98,0
2025/08/25 13:00,3.49,0.61,2.88,0
2025/08/25 14:00,5.47,0.57,4.9,0
2025/08/25 15:00,3.92,0.59,3.33,0
2025/08/25 16:00,1.63,1.01,0.75,0.01
2025/08/25 17:00,0.51,0.99,0.01,0.01
2025/08/25 18:00,0,0.72,0.01,0.01
2025/08/25 19:00,0,0.54,0,0.01
2025/08/25 20:00,0,1.37,0.01,0.01
2025/08/25 21:00,0,0.45,0,0.01
2025/08/25 22:00,0,0.32,0,0
2025/08/25 23:00,0,0.3,0,0
2025/08/26 00:00,0,0.31,0,0
2025/08/26 01:00,0,0.28,0,0
2025/08/26 02:00,0,0.32,0,0
2025/08/26 03:00,0,0.27,0,0.14
2025/08/26 04:00,0,0.49,0,0.53
2025/08/26 05:00,0.01,0.44,0,0.45
2025/08/26 06:00,0.25,0.44,0,0.22
2025/08/26 07:00,0.48,0.49,0,0.08
2025/08/26 08:00,1.16,0.47,0,0
2025/08/26 09:00,1.73,0.39,0,0
2025/08/26 10:00,3.62,0.39,0.54,0
2025/08/26 11:00,2.29,0.43,0.16,0
2025/08/26 12:00,5.24,0.85,4.2,0
2025/08/26 13:00,5.72,0.8,4.93,0
2025/08/26 14:00,0.49,0.71,0.12,0.01
2025/08/26 15:00,1.49,1.04,0.46,0
2025/08/26 16:00,3.07,1.55,1.55,0.01
2025/08/26 17:00,0.55,1.09,0.01,0.01
2025/08/26 18:00,0,0.86,0.01,0.02
2025/08/26 19:00,0,0.88,0,0.01
2025/08/26 20:00,0,0.62,0,0
2025/08/26 21:00,0,0.88,0.01,0.01
2025/08/26 22:00,0,0.36,0,0
2025/08/26 23:00,0,0.37,0,0
2025/08/27 00:00,0,0.32,0,0
2025/08/27 01:00,0,0.27,0,0.04
2025/08/27 02:00,0,0.27,0,0.3
2025/08/27 03:00,0,0.28,0,0.32
2025/08/27 04:00,0,0.46,0,0.49
2025/08/27 05:00,0,0.37,0,0.39
2025/08/27 06:00,0.53,0.66,0,0.26
2025/08/27 07:00,0.94,0.48,0,0.02
2025/08/27 08:00,0.38,0.16,0,0
2025/08/27 09:00,0.19,0.46,0.01,0.01
2025/08/27 10:00,1.07,0.39,0.01,0
2025/08/27 11:00,3.26,0.41,0.22,0
2025/08/27 12:00,2.53,0.7,0.01,0.01
2025/08/27 13:00,4.8,0.47,3.51,0
2025/08/27 14:00,2.04,0.42,1.62,0
2025/08/27 15:00,2.32,0.48,1.83,0
2025/08/27 16:00,2.15,0.78,1.37,0
2025/08/27 17:00,0.88,0.99,0.17,0.01
2025/08/27 18:00,0,1.17,0.01,0.02
2025/08/27 19:00,0,1.18,0.01,0.02
2025/08/27 20:00,0,0.77,0,0
2025/08/27 21:00,0,0.65,0,0.01
2025/08/27 22:00,0,0.35,0,0.01
2025/08/27 23:00,0,0.27,0,0
2025/08/28 00:00,0,0.27,0,0
2025/08/28 01:00,0,0.27,0,0
2025/08/28 02:00,0,0.29,0,0.1
2025/08/28 03:00,0,0.27,0,0.3
2025/08/28 04:00,0,0.47,0,0.5
2025/08/28 05:00,0.34,0.35,0,0.16
2025/08/28 06:00,1.3,0.54,0.01,0.01
2025/08/28 07:00,3.97,0.46,0.51,0
2025/08/28 08:00,5.82,0.41,2.64,0
2025/08/28 09:00,6.73,0.37,6.32,0
2025/08/28 10:00,7.28,0.4,6.88,0
2025/08/28 11:00,7.5,0.43,7.06,0
2025/08/28 12:00,7.69,0.71,6.98,0
2025/08/28 13:00,7.21,0.52,6.68,0
2025/08/28 14:00,5.4,0.5,4.9,0
2025/08/28 15:00,4.44,0.6,3.84,0
2025/08/28 16:00,2.34,0.9,1.51,0.01
2025/08/28 17:00,0.65,0.99,0.04,0.01
2025/08/28 18:00,0,0.72,0,0
2025/08/28 19:00,0,1.12,0.01,0.03
2025/08/28 20:00,0,0.67,0,0
2025/08/28 21:00,0,0.76,0,0.01
2025/08/28 22:00,0,0.47,0,0.01
2025/08/28 23:00,0,0.31,0,0
2025/08/29 00:00,0,0.37,0,0
2025/08/29 01:00,0,0.31,0,0
2025/08/29 02:00,0,0.33,0,0.16
2025/08/29 03:00,0,0.34,0,0.37
2025/08/29 04:00,0,0.61,0,0.64
2025/08/29 05:00,0.05,0.45,0,0.41
2025/08/29 06:00,0.64,0.59,0,0.14
2025/08/29 07:00,2.72,0.4,0.12,0.01
2025/08/29 08:00,4.67,0.39,1.37,0
2025/08/29 09:00,2.5,0.33,0.78,0
2025/08/29 10:00,1.18,0.37,0.81,0
2025/08/29 11:00,1.91,0.36,1.56,0
2025/08/29 12:00,1.99,0.51,1.48,0
2025/08/29 13:00,3.75,0.47,3.28,0
2025/08/29 14:00,4.45,0.65,3.8,0
