データ日時,発電量(kwh),消費量(kwh),売電量(kwh),買電量(kwh)
2024/09/26 16:00,0.09,0.72,0.01,0
2024/09/26 17:00,0,1.22,0.01,0.01
2024/09/26 18:00,0,0.18,0.01,0
2024/09/26 19:00,0,0.46,0.01,0.03
2024/09/26 20:00,0,0.87,0.01,0.01
2024/09/26 21:00,0,0.48,0,0
2024/09/26 22:00,0,0.36,0.01,0.02
2024/09/26 23:00,0,0.19,0,0
2024/09/27 00:00,0,0.19,0,0
2024/09/27 01:00,0,0.18,0,0
2024/09/27 02:00,0,0.18,0,0
2024/09/27 03:00,0,0.23,0,0
2024/09/27 04:00,0,0.36,0,0.25
2024/09/27 05:00,0,0.39,0,0.41
2024/09/27 06:00,0.42,0.25,0,0.03
2024/09/27 07:00,2.16,0.23,0.01,0
2024/09/27 08:00,5.18,0.19,1.78,0
2024/09/27 09:00,5.25,0.19,3.51,0
2024/09/27 10:00,7.07,0.17,6.9,0
2024/09/27 11:00,7.73,0.2,7.53,0
2024/09/27 12:00,6.27,0.16,6.11,0
2024/09/27 13:00,5.77,0.2,5.57,0
2024/09/27 14:00,4.54,0.26,4.28,0
2024/09/27 15:00,3.03,0.31,2.73,0
2024/09/27 16:00,1.11,0.68,0.77,0
2024/09/27 17:00,0.03,1.03,0.01,0.01
2024/09/27 18:00,0,0.49,0,0
2024/09/27 19:00,0,0.38,0,0
2024/09/27 20:00,0,0.36,0,0
2024/09/27 21:00,0,0.54,0,0.01
2024/09/27 22:00,0,0.21,0,0
2024/09/27 23:00,0,0.19,0,0
2024/09/28 00:00,0,0.18,0,0
2024/09/28 01:00,0,0.2,0,0
2024/09/28 02:00,0,0.23,0,0
2024/09/28 03:00,0,0.2,0,0
2024/09/28 04:00,0,0.18,0,0
2024/09/28 05:00,0,0.21,0,0
2024/09/28 06:00,0.61,0.22,0,0
2024/09/28 07:00,2.28,0.63,0.02,0.02
2024/09/28 08:00,5.09,0.5,1.14,0.01
2024/09/28 09:00,6.92,0.5,5.65,0
2024/09/28 10:00,6.23,0.24,5.99,0
2024/09/28 11:00,6.44,0.43,6.01,0
2024/09/28 12:00,5.91,0.41,5.5,0
2024/09/28 13:00,4.99,0.25,4.74,0
2024/09/28 14:00,4.19,0.23,3.96,0
2024/09/28 15:00,2.15,0.18,1.97,0
2024/09/28 16:00,0.72,0.65,0.48,0
2024/09/28 17:00,0.02,1.32,0.01,0.01
2024/09/28 18:00,0,0.42,0.01,0
2024/09/28 19:00,0,0.57,0,0
2024/09/28 20:00,0,0.44,0,0
2024/09/28 21:00,0,0.32,0,0
2024/09/28 22:00,0,0.24,0,0
2024/09/28 23:00,0,0.28,0,0
2024/09/29 00:00,0,0.25,0,0
2024/09/29 01:00,0,0.22,0,0
2024/09/29 02:00,0,0.2,0,0
2024/09/29 03:00,0,0.18,0,0
2024/09/29 04:00,0,0.19,0,0
2024/09/29 05:00,0.02,0.18,0,0
2024/09/29 06:00,0.5,0.22,0,0.01
2024/09/29 07:00,2.56,0.38,0.01,0.01
2024/09/29 08:00,5.54,0.39,1.41,0
2024/09/29 09:00,6.58,0.39,5.58,0
2024/09/29 10:00,6.87,0.58,6.29,0
2024/09/29 11:00,7.49,1.22,6.27,0
2024/09/29 12:00,6.79,0.43,6.35,0
2024/09/29 13:00,5.93,0.24,5.69,0
2024/09/29 14:00,4.34,0.25,4.09,0
2024/09/29 15:00,2.1,0.35,1.75,0
2024/09/29 16:00,0.97,0.82,0.6,0
2024/09/29 17:00,0.07,1.6,0.01,0.01
2024/09/29 18:00,0,1.78,0,0.01
2024/09/29 19:00,0,0.48,0,0
2024/09/29 20:00,0,0.45,0,0
2024/09/29 21:00,0,0.71,0.01,0.01
2024/09/29 22:00,0,0.53,0,0.29
2024/09/29 23:00,0,0.23,0,0.27
2024/09/30 00:00,0,0.22,0,0.26
2024/09/30 01:00,0,0.2,0,0.24
2024/09/30 02:00,0,0.18,0,0.22
2024/09/30 03:00,0,0.18,0,0.22
2024/09/30 04:00,0,0.34,0,0.38
2024/09/30 05:00,0.01,0.2,0,0.21
2024/09/30 06:00,0.42,0.44,0,0.17
2024/09/30 07:00,1.65,0.27,0.01,0.01
2024/09/30 08:00,4.78,0.24,0.5,0
2024/09/30 09:00,5.81,0.25,4.23,0
2024/09/30 10:00,7.13,0.18,6.95,0
2024/09/30 11:00,7.06,0.18,6.87,0
2024/09/30 12:00,6.65,0.19,6.46,0
2024/09/30 13:00,5.7,0.15,5.55,0
2024/09/30 14:00,3.7,0.17,3.53,0
2024/09/30 15:00,1.66,0.18,1.48,0
2024/09/30 16:00,0.67,0.66,0.35,0
2024/09/30 17:00,0.05,0.89,0.01,0.01
2024/09/30 18:00,0,0.74,0.01,0.02
2024/09/30 19:00,0,0.53,0.01,0.02
2024/09/30 20:00,0,0.55,0,0.02
2024/09/30 21:00,0,0.64,0,0
2024/09/30 22:00,0,0.39,0.01,0.02
2024/09/30 23:00,0,0.21,0,0
